YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2022 08 28 03 00  76  2.2  2.7 99.00 99.00 99.00 999 1017.3  25.2  25.6  23.9 99.0 99.00 
2022 08 28 03 10  78  2.1  2.6 99.00 99.00 99.00 999 1017.3  25.2  25.6  23.9 99.0 99.00 
2022 08 28 03 20  77  2.2  2.9 99.00 99.00 99.00 999 1017.3  25.2  25.9  23.9 99.0 99.00 
2022 08 28 03 30  71  2.0  2.7 99.00 99.00 99.00 999 1017.4  25.2  25.9  23.9 99.0 99.00 
2022 08 28 03 40  70  1.9  2.3  0.69  7.69  6.00 171 1017.4  25.2 999.0  23.8 99.0 99.00 
2022 08 28 03 50  63  2.0  2.5 99.00 99.00 99.00 999 1017.4  25.2  25.9  23.8 99.0 99.00 
2022 08 28 04 00  47  2.1  2.6 99.00 99.00 99.00 999 1017.5  25.2  25.8  23.9 99.0 99.00 
2022 08 28 04 10  45  2.3  2.9 99.00 99.00 99.00 999 1017.6  25.2  25.9  23.9 99.0 99.00 
2022 08 28 04 20  50  2.6  3.2 99.00 99.00 99.00 999 1017.6  25.2  25.8  23.9 99.0 99.00 
2022 08 28 04 30  59  2.7  3.3 99.00 99.00 99.00 999 1017.6  25.2  25.8  23.9 99.0 99.00 
2022 08 28 04 40  67  2.9  3.5  0.71  7.69  6.25 160 1017.7  25.2  25.8  24.0 99.0 99.00 
2022 08 28 04 50  72  2.8  3.3 99.00 99.00 99.00 999 1017.9  25.1  25.8  23.9 99.0 99.00 
2022 08 28 05 00  73  2.8  3.4 99.00 99.00 99.00 999 1017.9  25.1  25.7  23.8 99.0 99.00 
2022 08 28 05 10  73  2.8  3.3 99.00 99.00 99.00 999 1017.9  25.1  25.7  23.8 99.0 99.00 
2022 08 28 05 20  71  2.6  3.2 99.00 99.00 99.00 999 1017.8  25.1  25.6  23.8 99.0 99.00 
2022 08 28 05 30  62  2.5  2.9 99.00 99.00 99.00 999 1017.8  25.1  25.6  23.6 99.0 99.00 
2022 08 28 05 40  65  2.5  3.0  0.66  7.69  6.00 180 1017.7  25.1  25.6  23.6 99.0 99.00 
2022 08 28 05 50  71  2.9  3.5 99.00 99.00 99.00 999 1017.7  25.1  25.5  23.6 99.0 99.00 
2022 08 28 06 00  75  3.2  4.2 99.00 99.00 99.00 999 1017.6  25.2  25.5  23.8 99.0 99.00 
2022 08 28 06 10  77  3.5  4.3 99.00 99.00 99.00 999 1017.5  25.1 999.0  23.8 99.0 99.00 
2022 08 28 06 20  80  3.5  4.5 99.00 99.00 99.00 999 1017.5  25.1  25.5  23.8 99.0 99.00 
2022 08 28 06 30  78  3.9  4.8 99.00 99.00 99.00 999 1017.4  25.1  25.5  23.9 99.0 99.00 
2022 08 28 06 40  91  4.1  4.8  0.68  7.14  6.10 177 1017.3  25.1  25.4  23.9 99.0 99.00 
2022 08 28 06 50  94  4.2  5.2 99.00 99.00 99.00 999 1017.4  25.0  25.4  23.8 99.0 99.00 
2022 08 28 07 00  90  4.3  5.0 99.00 99.00 99.00 999 1017.4  25.0  25.5  23.8 99.0 99.00 
2022 08 28 07 10  88  3.8  4.6 99.00 99.00 99.00 999 1017.3  25.0  25.5  23.8 99.0 99.00 
2022 08 28 07 20  98  3.9  4.9 99.00 99.00 99.00 999 1017.3  25.0  25.5  24.0 99.0 99.00 
2022 08 28 07 30 106  4.1  4.9 99.00 99.00 99.00 999 1017.5  24.9  25.5  23.9 99.0 99.00 
2022 08 28 07 40  98  4.0  4.5  0.69  7.14  5.89 161 1017.6  24.9  25.5  23.8 99.0 99.00 
2022 08 28 07 50 100  3.8  4.5 99.00 99.00 99.00 999 1017.5  24.9  25.5  23.8 99.0 99.00 
2022 08 28 08 00 100  3.8  4.5 99.00 99.00 99.00 999 1017.6  24.8  25.5  23.7 99.0 99.00 
2022 08 28 08 10  96  3.9  4.7 99.00 99.00 99.00 999 1017.5  24.9  25.5  23.9 99.0 99.00 
2022 08 28 08 20  99  4.0  4.8 99.00 99.00 99.00 999 1017.6  24.8  25.5  23.7 99.0 99.00 
2022 08 28 08 30  95  3.9  4.8 99.00 99.00 99.00 999 1017.7  24.8  25.6  23.6 99.0 99.00 
2022 08 28 08 40  92  3.5  4.1  0.64  6.67  5.36 156 1017.9  24.8  25.5  23.6 99.0 99.00 
2022 08 28 08 50  93  3.3  4.0 99.00 99.00 99.00 999 1017.9  24.8  25.6  23.6 99.0 99.00 
2022 08 28 09 00  95  3.3  3.8 99.00 99.00 99.00 999 1018.0  24.8  25.5  23.5 99.0 99.00 
2022 08 28 09 10  95  3.8  4.4 99.00 99.00 99.00 999 1018.1  24.8  25.6  23.5 99.0 99.00 
2022 08 28 09 20  86  4.1  5.8 99.00 99.00 99.00 999 1018.1  24.9  25.6  23.6 99.0 99.00 
2022 08 28 09 30  70  6.9  8.0 99.00 99.00 99.00 999 1018.1  24.8  25.5  23.7 99.0 99.00 
2022 08 28 09 40  69  6.9  8.3  0.71  6.67  4.45 150 1018.1  24.7  25.5  23.7 99.0 99.00 
2022 08 28 09 50  71  7.2  8.5 99.00 99.00 99.00 999 1018.2  24.6  25.5  23.7 99.0 99.00 
2022 08 28 10 00  68  7.7  9.1 99.00 99.00 99.00 999 1018.2  24.5  25.5  23.5 99.0 99.00 
2022 08 28 10 10  66  7.7  9.1 99.00 99.00 99.00 999 1018.4  24.5  25.5  23.5 99.0 99.00 
2022 08 28 10 20  63  7.7  9.0 99.00 99.00 99.00 999 1018.4  24.5  25.5  23.4 99.0 99.00 
2022 08 28 10 30  65  7.5  9.0 99.00 99.00 99.00 999 1018.5  24.5  25.5  23.4 99.0 99.00 
2022 08 28 10 40  69  7.6  9.0  0.88  4.17  4.16  43 1018.6  24.5  25.4  23.3 99.0 99.00 
2022 08 28 10 50  66  7.6  9.2 99.00 99.00 99.00 999 1018.9  24.5  25.4  23.2 99.0 99.00 
2022 08 28 11 00  63  7.8  9.2 99.00 99.00 99.00 999 1018.9  24.5  25.4  23.2 99.0 99.00 
2022 08 28 11 10  62  8.2  9.8 99.00 99.00 99.00 999 1019.2  24.6  25.4  23.3 99.0 99.00 
2022 08 28 11 20  65  8.0  9.4 99.00 99.00 99.00 999 1019.3  24.6  25.4  23.3 99.0 99.00 
2022 08 28 11 30  65  8.0  9.6 99.00 99.00 99.00 999 1019.3  24.5  25.4  23.2 99.0 99.00 
2022 08 28 11 40  68  7.8  9.4  1.05  4.76  4.23  56 1019.4  24.6  25.3  23.2 99.0 99.00 
2022 08 28 11 50  62  7.6  9.0 99.00 99.00 99.00 999 1019.4  24.6  25.3  23.1 99.0 99.00 
2022 08 28 12 00  65  7.5  9.6 99.00 99.00 99.00 999 1019.5  24.6  25.3  23.1 99.0 99.00 
2022 08 28 12 10  66  7.3  9.0 99.00 99.00 99.00 999 1019.7  24.7  25.3  23.1 99.0 99.00 
2022 08 28 12 20  87  7.2  8.9 99.00 99.00 99.00 999 1019.8  24.5  25.3  22.9 99.0 99.00 
2022 08 28 12 30  87  6.9  8.6 99.00 99.00 99.00 999 1019.9  24.4  25.3  22.6 99.0 99.00 
2022 08 28 12 40  82  7.1  8.5  0.93  5.26  4.20  61 1020.0  24.4  25.2  22.1 99.0 99.00 
2022 08 28 12 50  88  6.8  8.1 99.00 99.00 99.00 999 1020.1  24.5  25.2  22.2 99.0 99.00 
2022 08 28 13 00  92  6.6  8.4 99.00 99.00 99.00 999 1020.2  24.5  25.2  22.5 99.0 99.00 
2022 08 28 13 10  90  6.1  7.7 99.00 99.00 99.00 999 1020.3  24.6  25.2  22.4 99.0 99.00 
2022 08 28 13 20  91  5.8  6.7 99.00 99.00 99.00 999 1020.4  24.6  25.2  23.1 99.0 99.00 
2022 08 28 13 30  85  6.0  7.6 99.00 99.00 99.00 999 1020.4  24.6  25.2  23.2 99.0 99.00 
2022 08 28 13 40  79  6.9  8.4  0.95  5.00  4.38  58 1020.4  24.6  25.2  23.0 99.0 99.00 
2022 08 28 13 50  78  7.0  8.2 99.00 99.00 99.00 999 1020.5  24.7  25.2  23.0 99.0 99.00 
2022 08 28 14 00  89  6.4  8.5 99.00 99.00 99.00 999 1020.5  24.6  25.2  23.1 99.0 99.00 
2022 08 28 14 10  90  6.9  8.4 99.00 99.00 99.00 999 1020.6  24.3  25.2  23.2 99.0 99.00 
2022 08 28 14 20  81  6.3  7.8 99.00 99.00 99.00 999 1020.6  24.5  25.2  23.2 99.0 99.00 
2022 08 28 14 30  75  6.7  8.5 99.00 99.00 99.00 999 1020.6  24.6  25.2  23.1 99.0 99.00 
2022 08 28 14 40  71  7.1  8.4  0.92  5.00  4.24  54 1020.5  24.6  25.2  23.0 99.0 99.00 
2022 08 28 14 50  70  7.1  8.5 99.00 99.00 99.00 999 1020.4  24.6  25.2  23.0 99.0 99.00 
2022 08 28 15 00  69  7.2  8.6 99.00 99.00 99.00 999 1020.5  24.6  25.2  23.0 99.0 99.00 
2022 08 28 15 10  71  7.5  8.7 99.00 99.00 99.00 999 1020.4  24.5  25.2  22.9 99.0 99.00 
2022 08 28 15 20  73  7.4  9.1 99.00 99.00 99.00 999 1020.4  24.5  25.2  22.9 99.0 99.00 
2022 08 28 15 30  78  7.0  8.1 99.00 99.00 99.00 999 1020.4  24.6  25.2  23.1 99.0 99.00 
2022 08 28 15 40  78  7.1  8.5  0.97  4.76  4.33  53 1020.4  24.6  25.2  23.1 99.0 99.00 
2022 08 28 15 50  82  6.8  8.4 99.00 99.00 99.00 999 1020.6  24.6  25.2  23.0 99.0 99.00 
2022 08 28 16 00  81  6.8  8.0 99.00 99.00 99.00 999 1020.6  24.6  25.2  23.0 99.0 99.00 
2022 08 28 16 10  78  6.9  8.2 99.00 99.00 99.00 999 1020.6  24.6  25.2  23.0 99.0 99.00 
2022 08 28 16 20  80  7.1  8.4 99.00 99.00 99.00 999 1020.5  24.6  25.2  23.1 99.0 99.00 
2022 08 28 16 30  82  6.9  8.4 99.00 99.00 99.00 999 1020.6  24.6  25.2  23.1 99.0 99.00 
2022 08 28 16 40  83  6.4  7.8  1.07  5.00  4.43  57 1020.5  24.6  25.2  23.1 99.0 99.00 
2022 08 28 16 50  83  6.7  8.2 99.00 99.00 99.00 999 1020.5  24.6  25.2  23.0 99.0 99.00 
2022 08 28 17 00  80  6.7  7.9 99.00 99.00 99.00 999 1020.5  24.6  25.2  23.1 99.0 99.00 
2022 08 28 17 10  81  6.8  8.4 99.00 99.00 99.00 999 1020.5  24.6  25.3  23.1 99.0 99.00 
2022 08 28 17 20  78  6.8  8.1 99.00 99.00 99.00 999 1020.5  24.6  25.3  23.1 99.0 99.00 
2022 08 28 17 30  78  6.9  8.5 99.00 99.00 99.00 999 1020.5  24.7  25.2  23.1 99.0 99.00 
2022 08 28 17 40  78  6.9  8.5  0.99  4.76  4.36  53 1020.6  24.7  25.3  23.1 99.0 99.00 
2022 08 28 17 50  78  7.0  8.5 99.00 99.00 99.00 999 1020.5  24.7  25.3  23.1 99.0 99.00 
2022 08 28 18 00  80  6.7  7.9 99.00 99.00 99.00 999 1020.5  24.7  25.3  23.2 99.0 99.00 
2022 08 28 18 10  80  6.7  8.1 99.00 99.00 99.00 999 1020.4  24.7  25.3  23.2 99.0 99.00 
2022 08 28 18 20  77  7.1  8.4 99.00 99.00 99.00 999 1020.3  24.7  25.3  23.2 99.0 99.00 
2022 08 28 18 30  80  6.9  8.1 99.00 99.00 99.00 999 1020.4  24.7  25.3  23.2 99.0 99.00 
2022 08 28 18 40  79  6.5  7.9  1.04  5.00  4.33  54 1020.2  24.7  25.3  23.2 99.0 99.00 
2022 08 28 18 50  82  6.3  7.7 99.00 99.00 99.00 999 1020.0  24.7  25.3  23.2 99.0 99.00 
2022 08 28 19 00  80  6.3  7.8 99.00 99.00 99.00 999 1019.9  24.7  25.3  23.2 99.0 99.00 
2022 08 28 19 10  79  6.1  7.7 99.00 99.00 99.00 999 1019.9  24.7  25.3  23.2 99.0 99.00 
2022 08 28 19 20  82  6.2  7.4 99.00 99.00 99.00 999 1019.8  24.7  25.3  23.1 99.0 99.00 
2022 08 28 19 30  84  6.3  7.3 99.00 99.00 99.00 999 1019.7  24.7  25.3  23.1 99.0 99.00 
2022 08 28 19 40  83  6.4  7.6  1.10  5.00  4.38  58 1019.6  24.7  25.3  23.1 99.0 99.00 
2022 08 28 19 50  82  6.6  8.0 99.00 99.00 99.00 999 1019.5  24.7  25.4  23.1 99.0 99.00 
2022 08 28 20 00  83  6.2  7.7 99.00 99.00 99.00 999 1019.5  24.7  25.4  23.0 99.0 99.00 
2022 08 28 20 10  83  6.4  7.2 99.00 99.00 99.00 999 1019.5  24.7  25.4  22.9 99.0 99.00 
2022 08 28 20 20  84  6.3  7.5 99.00 99.00 99.00 999 1019.7  24.7  25.4  22.9 99.0 99.00 
2022 08 28 20 30  83  6.0  7.3 99.00 99.00 99.00 999 1019.6  24.7  25.4  23.0 99.0 99.00 
2022 08 28 20 40  85  6.4  7.5  1.06  5.00  4.39  64 1019.6  24.7  25.4  22.9 99.0 99.00 
2022 08 28 20 50  83  6.2  7.4 99.00 99.00 99.00 999 1019.6  24.7  25.4  22.9 99.0 99.00 
2022 08 28 21 00  83  6.0  7.2 99.00 99.00 99.00 999 1019.7  24.7  25.4  23.0 99.0 99.00 
2022 08 28 21 10  88  5.9  6.9 99.00 99.00 99.00 999 1019.6  24.6  25.4  22.9 99.0 99.00 
2022 08 28 21 20  86  5.8  6.8 99.00 99.00 99.00 999 1019.6  24.7  25.4  22.9 99.0 99.00 
2022 08 28 21 30  88  6.2  7.4 99.00 99.00 99.00 999 1019.6  24.6  25.4  22.9 99.0 99.00 
2022 08 28 21 40  84  6.1  7.2  1.02  4.55  4.35  70 1019.6  24.6  25.4  22.8 99.0 99.00 
2022 08 28 21 50  83  6.0  7.6 99.00 99.00 99.00 999 1019.6  24.6  25.4  22.9 99.0 99.00 
2022 08 28 22 00  85  6.0  7.4 99.00 99.00 99.00 999 1019.5  24.6  25.3  22.8 99.0 99.00 
2022 08 28 22 10  84  6.2  7.1 99.00 99.00 99.00 999 1019.5  24.6  25.3  22.7 99.0 99.00 
2022 08 28 22 20  85  6.1  7.3 99.00 99.00 99.00 999 1019.5  24.6  25.3  22.7 99.0 99.00 
2022 08 28 22 30  83  6.2  7.1 99.00 99.00 99.00 999 1019.5  24.6  25.3  22.7 99.0 99.00 
2022 08 28 22 40  87  6.0  7.2  1.01  4.76  4.30  67 1019.5  24.6  25.4  22.8 99.0 99.00 
2022 08 28 22 50  83  6.1  7.2 99.00 99.00 99.00 999 1019.4  24.6  25.4  22.8 99.0 99.00 
2022 08 28 23 00  84  5.7  6.9 99.00 99.00 99.00 999 1019.5  24.6  25.4  22.8 99.0 99.00 
2022 08 28 23 10  82  5.9  7.0 99.00 99.00 99.00 999 1019.5  24.6  25.4  22.8 99.0 99.00 
2022 08 28 23 20  83  6.2  7.5 99.00 99.00 99.00 999 1019.5  24.6  25.3  22.7 99.0 99.00 
2022 08 28 23 30  87  6.3  7.9 99.00 99.00 99.00 999 1019.3  24.6  25.3  22.9 99.0 99.00 
2022 08 28 23 40  90  6.7  7.9  0.90  4.76  4.32  76 1019.4  24.6  25.3  22.9 99.0 99.00 
2022 08 28 23 50  90  6.5  7.9 99.00 99.00 99.00 999 1019.4  24.6  25.3  22.9 99.0 99.00 
2022 08 29 00 00  87  6.2  7.4 99.00 99.00 99.00 999 1019.5  24.6  25.3  22.9 99.0 99.00 
2022 08 29 00 10  90  6.4  7.7 99.00 99.00 99.00 999 1019.5  24.6  25.3  22.8 99.0 99.00 
2022 08 29 00 20  93  6.7  7.9 99.00 99.00 99.00 999 1019.6  24.6  25.3  22.8 99.0 99.00 
2022 08 29 00 30  95  6.6  8.1 99.00 99.00 99.00 999 1019.5  24.6  25.3  22.8 99.0 99.00 
2022 08 29 00 40  96  7.0  8.4  0.95  5.00  4.23  76 1019.6  24.6  25.3  22.8 99.0 99.00 
2022 08 29 00 50  96  7.0  8.1 99.00 99.00 99.00 999 1019.7  24.6  25.3  22.8 99.0 99.00 
2022 08 29 01 00  98  6.7  8.1 99.00 99.00 99.00 999 1019.8  24.6  25.3  22.9 99.0 99.00 
2022 08 29 01 10  95  6.8  7.7 99.00 99.00 99.00 999 1019.8  24.6  25.3  22.8 99.0 99.00 
2022 08 29 01 20  97  6.5  7.6 99.00 99.00 99.00 999 1019.9  24.6  25.3  22.8 99.0 99.00 
2022 08 29 01 30  97  6.4  7.5 99.00 99.00 99.00 999 1019.8  24.6  25.3  22.9 99.0 99.00 
2022 08 29 01 40 100  6.5  7.7  0.89  5.00  4.20  84 1019.9  24.6  25.3  22.9 99.0 99.00 
2022 08 29 01 50  99  6.3  7.5 99.00 99.00 99.00 999 1020.0  24.6  25.3  22.9 99.0 99.00 
2022 08 29 02 00  99  6.3  7.5 99.00 99.00 99.00 999 1019.9  24.6  25.3  22.9 99.0 99.00 
2022 08 29 02 10  98  6.5  7.8 99.00 99.00 99.00 999 1019.8  24.6  25.4  23.0 99.0 99.00 
2022 08 29 02 20  97  6.9  7.9 99.00 99.00 99.00 999 1019.8  24.6  25.3  23.0 99.0 99.00 
2022 08 29 02 30 101  6.5  7.4 99.00 99.00 99.00 999 1019.8  24.7  25.3  23.1 99.0 99.00 
2022 08 29 02 40 107  6.1  7.4  0.92  4.55  4.18  93 1019.8  24.7  25.3  22.9 99.0 99.00 
2022 08 29 02 50 110  5.4  6.4 99.00 99.00 99.00 999 1019.8  24.8  25.3  23.0 99.0 99.00 
2022 08 29 03 00 120  5.8  7.2 99.00 99.00 99.00 999 1019.8  24.8  25.3  22.7 99.0 99.00 
2022 08 29 03 10 120  6.0  7.1 99.00 99.00 99.00 999 1019.8  24.9  25.3  22.5 99.0 99.00 
2022 08 29 03 20 125  5.9  7.4 99.00 99.00 99.00 999 1019.9  24.8  25.3  22.4 99.0 99.00 
2022 08 29 03 30 129  5.3  6.6 99.00 99.00 99.00 999 1019.9  24.8  25.3  22.5 99.0 99.00 
2022 08 29 03 40 131  5.6  6.6  0.90  5.00  4.35  88 1019.9  24.8  25.3  22.4 99.0 99.00 
2022 08 29 03 50 129  5.6  6.6 99.00 99.00 99.00 999 1019.8  24.8  25.3  22.5 99.0 99.00 
2022 08 29 04 00 128  5.7  7.1 99.00 99.00 99.00 999 1019.7  24.8  25.3  22.5 99.0 99.00 
2022 08 29 04 10 132  5.8  6.9 99.00 99.00 99.00 999 1019.8  24.8  25.3  22.5 99.0 99.00 
2022 08 29 04 20 131  5.9  6.9 99.00 99.00 99.00 999 1019.8  24.8  25.3  22.6 99.0 99.00 
2022 08 29 04 30 132  5.7  6.8 99.00 99.00 99.00 999 1019.8  24.8  25.3  22.7 99.0 99.00 
2022 08 29 04 40 130  5.3  6.6  0.83  4.76  4.33  80 1020.0  24.8  25.3  22.7 99.0 99.00 
2022 08 29 04 50 131  5.0  6.1 99.00 99.00 99.00 999 1019.9  24.8  25.3  22.7 99.0 99.00 
2022 08 29 05 00 132  4.7  6.1 99.00 99.00 99.00 999 1019.9  24.8  25.3  22.6 99.0 99.00 
2022 08 29 05 10 133  4.7  5.4 99.00 99.00 99.00 999 1019.9  24.8  25.3  22.4 99.0 99.00 
2022 08 29 05 20 131  4.6  5.4 99.00 99.00 99.00 999 1019.9  24.8  25.3  22.3 99.0 99.00 
2022 08 29 05 30 133  4.1  5.0 99.00 99.00 99.00 999 1020.0  24.8  25.3  22.5 99.0 99.00 
2022 08 29 05 40 139  4.0  5.0  0.82  5.00  4.48  79 1020.0  24.8  25.3  22.5 99.0 99.00 
2022 08 29 05 50 137  4.1  5.0 99.00 99.00 99.00 999 1019.9  24.7  25.3  22.4 99.0 99.00 
2022 08 29 06 00 140  4.3  5.1 99.00 99.00 99.00 999 1019.8  24.8  25.3  22.6 99.0 99.00 
2022 08 29 06 10 137  3.9  4.9 99.00 99.00 99.00 999 1019.8  24.8  25.3  22.8 99.0 99.00 
2022 08 29 06 20 137  3.7  4.5 99.00 99.00 99.00 999 1019.8  24.7  25.3  22.3 99.0 99.00 
2022 08 29 06 30 141  3.5  4.2 99.00 99.00 99.00 999 1019.9  24.8  25.3  22.1 99.0 99.00 
2022 08 29 06 40 129  3.3  4.1  0.81  4.76  4.44  87 1019.9  24.7  25.3  22.3 99.0 99.00 
2022 08 29 06 50 129  3.1  4.0 99.00 99.00 99.00 999 1020.0  24.7  25.3  22.2 99.0 99.00 
2022 08 29 07 00 125  3.0  3.5 99.00 99.00 99.00 999 1019.9  24.7  25.3  22.2 99.0 99.00 
2022 08 29 07 10 127  2.7  3.4 99.00 99.00 99.00 999 1019.9  24.7  25.3  22.3 99.0 99.00 
2022 08 29 07 20 123  2.9  3.7 99.00 99.00 99.00 999 1019.8  24.7  25.3  22.3 99.0 99.00 
2022 08 29 07 30 120  2.6  3.3 99.00 99.00 99.00 999 1019.8  24.6  25.3  22.1 99.0 99.00 
2022 08 29 07 40 111  2.3  3.0  0.82  4.76  4.55  79 1019.8  24.6  25.3  22.2 99.0 99.00 
2022 08 29 07 50 104  2.4  3.0 99.00 99.00 99.00 999 1019.7  24.6  25.3  22.2 99.0 99.00 
2022 08 29 08 00 113  2.7  3.3 99.00 99.00 99.00 999 1019.6  24.6  25.3  22.1 99.0 99.00 
2022 08 29 08 10 111  2.8  3.5 99.00 99.00 99.00 999 1019.5  24.6  25.3  22.1 99.0 99.00 
2022 08 29 08 20 113  2.7  3.5 99.00 99.00 99.00 999 1019.5  24.6  25.3  22.1 99.0 99.00 
2022 08 29 08 30 110  2.9  3.8 99.00 99.00 99.00 999 1019.5  24.6  25.3  22.2 99.0 99.00 
2022 08 29 08 40 119  3.2  3.8  0.84 11.43  4.82 126 1019.3  24.5  25.3  21.9 99.0 99.00 
2022 08 29 08 50 119  2.8  3.4 99.00 99.00 99.00 999 1019.5  24.5  25.3  21.9 99.0 99.00 
2022 08 29 09 00 120  2.5  3.1 99.00 99.00 99.00 999 1019.6  24.5  25.3  21.9 99.0 99.00 
2022 08 29 09 10 121  2.2  3.0 99.00 99.00 99.00 999 1019.6  24.6  25.3  22.0 99.0 99.00 
2022 08 29 09 20 117  1.8  2.5 99.00 99.00 99.00 999 1019.6  24.5  25.3  21.9 99.0 99.00 
2022 08 29 09 30 119  2.0  2.8 99.00 99.00 99.00 999 1019.8  24.5  25.3  21.9 99.0 99.00 
2022 08 29 09 40 116  2.0  2.7  0.81 11.43  4.72 120 1019.8  24.5  25.3  21.9 99.0 99.00 
2022 08 29 09 50 113  2.2  3.0 99.00 99.00 99.00 999 1019.9  24.5  25.3  22.0 99.0 99.00 
2022 08 29 10 00 108  2.0  2.8 99.00 99.00 99.00 999 1020.0  24.5  25.3  22.1 99.0 99.00 
2022 08 29 10 10 117  2.4  2.9 99.00 99.00 99.00 999 1020.0  24.5  25.3  22.2 99.0 99.00 
2022 08 29 10 20 117  2.3  3.0 99.00 99.00 99.00 999 1020.2  24.5  25.3  22.2 99.0 99.00 
2022 08 29 10 30 122  2.4  3.2 99.00 99.00 99.00 999 1020.3  24.5  25.3  22.1 99.0 99.00 
2022 08 29 10 40 117  2.2  3.0  0.83  5.88  4.76 148 1020.4  24.5  25.3  22.1 99.0 99.00 
2022 08 29 10 50 118  2.3  3.0 99.00 99.00 99.00 999 1020.3  24.5  25.3  22.0 99.0 99.00 
2022 08 29 11 00 118  2.3  3.0 99.00 99.00 99.00 999 1020.4  24.5  25.3  22.0 99.0 99.00 
2022 08 29 11 10 107  2.3  2.9 99.00 99.00 99.00 999 1020.4  24.6  25.3  22.0 99.0 99.00 
2022 08 29 11 20 105  2.1  2.7 99.00 99.00 99.00 999 1020.4  24.6  25.3  22.1 99.0 99.00 
2022 08 29 11 30 100  2.2  2.9 99.00 99.00 99.00 999 1020.4  24.6  25.3  22.1 99.0 99.00 
2022 08 29 11 40 101  2.5  3.2  0.75  4.76  5.01  98 1020.3  24.6  25.3  22.1 99.0 99.00 
2022 08 29 11 50 106  2.7  3.4 99.00 99.00 99.00 999 1020.3  24.7  25.3  22.2 99.0 99.00 
2022 08 29 12 00 107  2.9  3.4 99.00 99.00 99.00 999 1020.3  24.7  25.3  22.1 99.0 99.00 
2022 08 29 12 10 112  2.8  3.4 99.00 99.00 99.00 999 1020.2  24.7  25.3  22.2 99.0 99.00 
2022 08 29 12 20 109  2.6  3.2 99.00 99.00 99.00 999 1020.4  24.7  25.3  22.1 99.0 99.00 
2022 08 29 12 30 116  2.8  3.3 99.00 99.00 99.00 999 1020.4  24.7  25.3  22.1 99.0 99.00 
2022 08 29 12 40 113  2.9  3.7  0.75 10.81  5.14 110 1020.4  24.8  25.3  22.1 99.0 99.00 
2022 08 29 12 50 115  2.9  3.5 99.00 99.00 99.00 999 1020.4  24.8  25.3  21.9 99.0 99.00 
2022 08 29 13 00 116  2.9  3.6 99.00 99.00 99.00 999 1020.4  24.8  25.3  22.1 99.0 99.00 
2022 08 29 13 10 118  3.3  4.0 99.00 99.00 99.00 999 1020.4  24.7  25.3  22.0 99.0 99.00 
2022 08 29 13 20 122  3.2  3.9 99.00 99.00 99.00 999 1020.4  24.8  25.3  22.1 99.0 99.00 
2022 08 29 13 30 122  3.5  4.3 99.00 99.00 99.00 999 1020.4  24.7  25.3  22.0 99.0 99.00 
2022 08 29 13 40 115  3.2  4.0  0.74 11.43  5.25 115 1020.4  24.7  25.4  22.0 99.0 99.00 
2022 08 29 13 50 121  3.2  3.8 99.00 99.00 99.00 999 1020.4  24.8  25.4  22.1 99.0 99.00 
2022 08 29 14 00 129  3.0  3.8 99.00 99.00 99.00 999 1020.6  24.8  25.4  22.1 99.0 99.00 
2022 08 29 14 10 129  2.6  3.3 99.00 99.00 99.00 999 1020.8  24.8  25.4  22.0 99.0 99.00 
2022 08 29 14 20 123  2.2  2.8 99.00 99.00 99.00 999 1020.8  24.9  25.4  21.8 99.0 99.00 
2022 08 29 14 30 121  2.3  3.3 99.00 99.00 99.00 999 1020.9  24.9  25.4  21.8 99.0 99.00 
2022 08 29 14 40 119  2.1  2.9  0.70  4.76  5.27  93 1020.9  24.9  25.4  21.9 99.0 99.00 
2022 08 29 14 50 121  2.0  2.6 99.00 99.00 99.00 999 1020.9  24.9  25.4  21.7 99.0 99.00 
2022 08 29 15 00 119  2.1  2.6 99.00 99.00 99.00 999 1020.9  24.9  25.4  21.8 99.0 99.00 
2022 08 29 15 10 105  1.9  2.5 99.00 99.00 99.00 999 1021.0  24.9  25.4  21.7 99.0 99.00 
2022 08 29 15 20  99  1.8  2.7 99.00 99.00 99.00 999 1021.1  24.9  25.5  21.8 99.0 99.00 
2022 08 29 15 30  92  1.8  2.4 99.00 99.00 99.00 999 1020.9  24.9  25.5  21.9 99.0 99.00 
2022 08 29 15 40  99  1.8  2.5  0.77  5.56  5.28 134 1020.9  24.9  25.5  21.9 99.0 99.00 
2022 08 29 15 50 106  1.7  2.3 99.00 99.00 99.00 999 1020.8  24.9  25.6  21.9 99.0 99.00 
2022 08 29 16 00 113  1.9  2.5 99.00 99.00 99.00 999 1020.7  24.9  25.6  21.8 99.0 99.00 
2022 08 29 16 10 106  1.9  2.8 99.00 99.00 99.00 999 1020.6  25.0  25.5  22.0 99.0 99.00 
2022 08 29 16 20 110  2.1  3.0 99.00 99.00 99.00 999 1020.4  24.9  25.5  21.7 99.0 99.00 
2022 08 29 16 30 108  2.5  3.4 99.00 99.00 99.00 999 1020.3  24.9  25.5  21.9 99.0 99.00 
2022 08 29 16 40 108  2.6  3.4  0.74 10.00  5.48 128 1020.3  24.9  25.5  22.0 99.0 99.00 
2022 08 29 16 50 116  2.7  3.4 99.00 99.00 99.00 999 1020.3  24.9  25.5  22.0 99.0 99.00 
